#step enthalpy vol
0 -94510.903387435115292 5653.6946351555707224
1000 -94510.861882839133614 5653.6946351555707224
2000 -94499.781022625276819 5653.6946351555707224
3000 -94516.282547329668887 5653.6946351555707224
4000 -94512.882947534846608 5653.6946351555707224
5000 -94517.259356498310808 5653.6946351555707224
6000 -94509.986416315383394 5653.6946351555707224
7000 -94519.657679411771824 5653.6946351555707224
8000 -94512.062797019039863 5653.6946351555707224
9000 -94511.777284264215268 5653.6946351555707224
10000 -94501.808956412176485 5653.6946351555707224
11000 -94509.407864579145098 5653.6946351555707224
12000 -94517.263907707529142 5653.6946351555707224
13000 -94517.403123870826676 5653.6946351555707224
14000 -94518.388725554133998 5653.6946351555707224
15000 -94529.482381965455716 5653.6946351555707224
16000 -94522.713230505090905 5653.6946351555707224
17000 -94523.062452621670673 5653.6946351555707224
18000 -94503.517520627065096 5653.6946351555707224
19000 -94517.348895394912688 5653.6946351555707224
20000 -94521.748329488182208 5653.6946351555707224
21000 -94506.448283011981403 5653.6946351555707224
22000 -94508.753993139456725 5653.6946351555707224
23000 -94508.428389389184304 5653.6946351555707224
24000 -94520.769848923533573 5653.6946351555707224
25000 -94526.05573058220034 5653.6946351555707224
26000 -94509.866501791795599 5653.6946351555707224
27000 -94520.449522207854898 5653.6946351555707224
28000 -94507.717096250620671 5653.6946351555707224
29000 -94518.293330685861292 5653.6946351555707224
30000 -94512.824002246445161 5653.6946351555707224
31000 -94529.448936771092121 5653.6946351555707224
32000 -94514.555434205874917 5653.6946351555707224
33000 -94509.527765893071773 5653.6946351555707224
34000 -94524.319366893469123 5653.6946351555707224
35000 -94527.465276313450886 5653.6946351555707224
36000 -94528.390896509648883 5653.6946351555707224
37000 -94517.303747026468045 5653.6946351555707224
38000 -94507.369323739825631 5653.6946351555707224
39000 -94509.182109736386337 5653.6946351555707224
40000 -94527.756760122982087 5653.6946351555707224
41000 -94519.822033203396131 5653.6946351555707224
42000 -94520.859257298783632 5653.6946351555707224
43000 -94521.888716098794248 5653.6946351555707224
44000 -94515.29702926351456 5653.6946351555707224
45000 -94498.035713472214411 5653.6946351555707224
46000 -94505.320839644598891 5653.6946351555707224
47000 -94520.200526073793299 5653.6946351555707224
48000 -94506.696870600164402 5653.6946351555707224
49000 -94510.024568907349021 5653.6946351555707224
50000 -94513.677854432506138 5653.6946351555707224
51000 -94520.293193958743359 5653.6946351555707224
52000 -94519.852664328442188 5653.6946351555707224
53000 -94518.716289457617677 5653.6946351555707224
54000 -94512.251596375164809 5653.6946351555707224
55000 -94520.798290805294528 5653.6946351555707224
56000 -94522.342811635229737 5653.6946351555707224
57000 -94526.597272722792695 5653.6946351555707224
58000 -94503.493966543930583 5653.6946351555707224
59000 -94512.739480037140311 5653.6946351555707224
60000 -94508.227511923469137 5653.6946351555707224
61000 -94510.844118553446606 5653.6946351555707224
62000 -94517.147269416193012 5653.6946351555707224
63000 -94521.969505506189307 5653.6946351555707224
64000 -94523.979634377043112 5653.6946351555707224
65000 -94509.244137734713149 5653.6946351555707224
66000 -94514.437410670332611 5653.6946351555707224
67000 -94524.28788006855757 5653.6946351555707224
68000 -94515.535861995114828 5653.6946351555707224
69000 -94528.026443214403116 5653.6946351555707224
70000 -94519.042932330048643 5653.6946351555707224
71000 -94502.612334213146823 5653.6946351555707224
72000 -94529.663201751201996 5653.6946351555707224
73000 -94517.514821118282271 5653.6946351555707224
74000 -94542.836336773369112 5653.6946351555707224
75000 -94528.063504067555186 5653.6946351555707224
76000 -94530.234360972433933 5653.6946351555707224
77000 -94532.046343116177013 5653.6946351555707224
78000 -94513.997453306175885 5653.6946351555707224
79000 -94515.494890921530896 5653.6946351555707224
80000 -94511.053337723278673 5653.6946351555707224
81000 -94520.14775143150473 5653.6946351555707224
82000 -94511.725024417508394 5653.6946351555707224
83000 -94526.973026076913811 5653.6946351555707224
84000 -94533.449487525838776 5653.6946351555707224
85000 -94508.649342264019651 5653.6946351555707224
86000 -94510.343369086171151 5653.6946351555707224
87000 -94508.500039653023123 5653.6946351555707224
88000 -94525.72022067780199 5653.6946351555707224
89000 -94520.803976837982191 5653.6946351555707224
90000 -94499.461159608807066 5653.6946351555707224
91000 -94522.95327973725216 5653.6946351555707224
92000 -94523.525716282747453 5653.6946351555707224
93000 -94508.172654231340857 5653.6946351555707224
94000 -94517.528532728276332 5653.6946351555707224
95000 -94510.186652564123506 5653.6946351555707224
96000 -94516.161527882140945 5653.6946351555707224
97000 -94512.169798339164117 5653.6946351555707224
98000 -94530.458353875917965 5653.6946351555707224
99000 -94514.283314539119601 5653.6946351555707224
100000 -94507.149453828053083 5653.6946351555707224
101000 -94502.365953187603736 5653.6946351555707224
102000 -94511.581037563169957 5653.6946351555707224
103000 -94509.006144428232801 5653.6946351555707224
104000 -94511.867441221213085 5653.6946351555707224
105000 -94523.651620255885064 5653.6946351555707224
106000 -94540.330620757566066 5653.6946351555707224
107000 -94506.696200036662049 5653.6946351555707224
108000 -94517.122393805911997 5653.6946351555707224
109000 -94525.419968279398745 5653.6946351555707224
110000 -94521.280228400850319 5653.6946351555707224
111000 -94521.343821851929533 5653.6946351555707224
112000 -94517.053788944336702 5653.6946351555707224
113000 -94518.778384694058332 5653.6946351555707224
114000 -94524.316833603937994 5653.6946351555707224
115000 -94529.962824811926112 5653.6946351555707224
116000 -94510.131236967819859 5653.6946351555707224
117000 -94521.698084934309009 5653.6946351555707224
118000 -94519.464776466382318 5653.6946351555707224
119000 -94501.85889861616306 5653.6946351555707224
120000 -94524.75801117120136 5653.6946351555707224
121000 -94517.894705358092324 5653.6946351555707224
122000 -94524.004937035409966 5653.6946351555707224
123000 -94516.218256352876779 5653.6946351555707224
124000 -94519.63758946271264 5653.6946351555707224
125000 -94519.854273330769502 5653.6946351555707224
126000 -94518.460199272725731 5653.6946351555707224
127000 -94520.420086970581906 5653.6946351555707224
128000 -94506.331440904890769 5653.6946351555707224
129000 -94514.385092130673002 5653.6946351555707224
130000 -94526.035023837655899 5653.6946351555707224
131000 -94516.762270331397303 5653.6946351555707224
132000 -94516.969727163916104 5653.6946351555707224
133000 -94520.080770690910867 5653.6946351555707224
134000 -94504.346725525596412 5653.6946351555707224
135000 -94523.456083609504276 5653.6946351555707224
136000 -94521.138029269728577 5653.6946351555707224
137000 -94523.827227005211171 5653.6946351555707224
138000 -94508.55668969269027 5653.6946351555707224
139000 -94510.724422969127772 5653.6946351555707224
140000 -94527.051606927241664 5653.6946351555707224
141000 -94528.415114024435752 5653.6946351555707224
142000 -94502.384526121633826 5653.6946351555707224
143000 -94523.69790851813741 5653.6946351555707224
144000 -94520.85100357166084 5653.6946351555707224
145000 -94515.271710342451115 5653.6946351555707224
146000 -94521.416739309715922 5653.6946351555707224
147000 -94510.035162060928997 5653.6946351555707224
148000 -94536.604149298102129 5653.6946351555707224
149000 -94515.709707829519175 5653.6946351555707224
150000 -94510.097726725332905 5653.6946351555707224
151000 -94514.918830178197823 5653.6946351555707224
152000 -94528.989273743878584 5653.6946351555707224
153000 -94510.788062875522883 5653.6946351555707224
154000 -94521.478771129492088 5653.6946351555707224
155000 -94512.448648751305882 5653.6946351555707224
156000 -94512.77208744516247 5653.6946351555707224
157000 -94513.624944240073091 5653.6946351555707224
158000 -94505.199911122894264 5653.6946351555707224
159000 -94521.343225434058695 5653.6946351555707224
160000 -94510.193049892419367 5653.6946351555707224
161000 -94495.832212426947081 5653.6946351555707224
162000 -94518.89731274289079 5653.6946351555707224
163000 -94516.572518928907812 5653.6946351555707224
164000 -94506.356884874345269 5653.6946351555707224
165000 -94506.630470116695506 5653.6946351555707224
166000 -94514.656475345051149 5653.6946351555707224
167000 -94507.141261781565845 5653.6946351555707224
168000 -94505.363991067933966 5653.6946351555707224
169000 -94524.694706311653135 5653.6946351555707224
170000 -94519.02791824832093 5653.6946351555707224
171000 -94501.535585317295045 5653.6946351555707224
172000 -94508.070431216183351 5653.6946351555707224
173000 -94507.22024497431994 5653.6946351555707224
174000 -94519.264184456696967 5653.6946351555707224
175000 -94517.405238933599321 5653.6946351555707224
176000 -94524.706958426482743 5653.6946351555707224
177000 -94527.32361257004959 5653.6946351555707224
178000 -94529.546262752177427 5653.6946351555707224
179000 -94516.722902993889875 5653.6946351555707224
180000 -94530.098920243879547 5653.6946351555707224
181000 -94504.747664159527631 5653.6946351555707224
182000 -94522.710969248131732 5653.6946351555707224
183000 -94503.179253551978036 5653.6946351555707224
184000 -94514.12134754244471 5653.6946351555707224
185000 -94533.313803369790548 5653.6946351555707224
186000 -94524.776734459606814 5653.6946351555707224
187000 -94531.416293745161965 5653.6946351555707224
188000 -94514.626919385496876 5653.6946351555707224
189000 -94525.315202587866224 5653.6946351555707224
190000 -94520.235159491057857 5653.6946351555707224
191000 -94513.434067312249681 5653.6946351555707224
192000 -94530.798756927237264 5653.6946351555707224
193000 -94523.723445207506302 5653.6946351555707224
194000 -94515.293176957973628 5653.6946351555707224
195000 -94529.373698539799079 5653.6946351555707224
196000 -94523.669544810429215 5653.6946351555707224
197000 -94497.475892610746087 5653.6946351555707224
198000 -94510.492446397809545 5653.6946351555707224
199000 -94520.556903517848696 5653.6946351555707224
200000 -94513.721480310006882 5653.6946351555707224
201000 -94518.205137619152083 5653.6946351555707224
202000 -94519.468543623559526 5653.6946351555707224
203000 -94519.918776319391327 5653.6946351555707224
204000 -94523.993469766181079 5653.6946351555707224
205000 -94520.820345399653888 5653.6946351555707224
206000 -94501.631500511997729 5653.6946351555707224
207000 -94517.26229689118918 5653.6946351555707224
208000 -94508.33450468495721 5653.6946351555707224
209000 -94518.071082328169723 5653.6946351555707224
210000 -94514.297308246226748 5653.6946351555707224
211000 -94514.440215098220506 5653.6946351555707224
212000 -94508.682705578903551 5653.6946351555707224
213000 -94509.437716111919144 5653.6946351555707224
214000 -94513.453770979729597 5653.6946351555707224
215000 -94523.456895494673518 5653.6946351555707224
216000 -94507.965811898378888 5653.6946351555707224
217000 -94522.233695198301575 5653.6946351555707224
218000 -94507.074595648940885 5653.6946351555707224
219000 -94527.316954198278836 5653.6946351555707224
220000 -94526.433006018007291 5653.6946351555707224
221000 -94527.081158125351067 5653.6946351555707224
222000 -94511.199309983785497 5653.6946351555707224
223000 -94504.432795893357252 5653.6946351555707224
224000 -94520.077539071644424 5653.6946351555707224
225000 -94512.810286455394817 5653.6946351555707224
