#step enthalpy vol
0 -94510.903387435115292 5653.6946351555707224
1000 -94518.776028263921035 5653.6946351555707224
2000 -94510.409220201443532 5653.6946351555707224
3000 -94512.788326863301336 5653.6946351555707224
4000 -94527.648223644268 5653.6946351555707224
5000 -94521.083210719792987 5653.6946351555707224
6000 -94508.013961388336611 5653.6946351555707224
7000 -94527.144571332188207 5653.6946351555707224
8000 -94516.743360818756628 5653.6946351555707224
9000 -94515.386782711066189 5653.6946351555707224
10000 -94515.591128519183258 5653.6946351555707224
11000 -94526.96584104084468 5653.6946351555707224
12000 -94516.243054789476446 5653.6946351555707224
13000 -94519.656364077847684 5653.6946351555707224
14000 -94491.595030984186451 5653.6946351555707224
15000 -94509.196718034712831 5653.6946351555707224
16000 -94527.811947216658155 5653.6946351555707224
17000 -94519.986980806235806 5653.6946351555707224
18000 -94526.771427689265693 5653.6946351555707224
19000 -94537.311327156290645 5653.6946351555707224
20000 -94527.261670742795104 5653.6946351555707224
21000 -94508.128149426192977 5653.6946351555707224
22000 -94520.799390212239814 5653.6946351555707224
23000 -94525.041193822253263 5653.6946351555707224
24000 -94507.298041770132841 5653.6946351555707224
25000 -94511.309352241500164 5653.6946351555707224
26000 -94517.563385075685801 5653.6946351555707224
27000 -94514.504565231516608 5653.6946351555707224
28000 -94517.702423850030755 5653.6946351555707224
29000 -94530.975678418952157 5653.6946351555707224
30000 -94524.098560560960323 5653.6946351555707224
31000 -94503.952947495825356 5653.6946351555707224
32000 -94512.377990504901391 5653.6946351555707224
33000 -94505.053143887300394 5653.6946351555707224
34000 -94532.892469935919507 5653.6946351555707224
35000 -94528.829324606209411 5653.6946351555707224
36000 -94516.209977597594843 5653.6946351555707224
37000 -94533.225642049772432 5653.6946351555707224
38000 -94523.264873390638968 5653.6946351555707224
39000 -94523.678866346846917 5653.6946351555707224
40000 -94516.807220461691031 5653.6946351555707224
41000 -94511.379275543207768 5653.6946351555707224
42000 -94508.213966992669157 5653.6946351555707224
43000 -94517.208910115281469 5653.6946351555707224
44000 -94512.57123992475681 5653.6946351555707224
45000 -94532.109523328515934 5653.6946351555707224
46000 -94508.371872148854891 5653.6946351555707224
47000 -94515.742889820525306 5653.6946351555707224
48000 -94534.681686305091716 5653.6946351555707224
49000 -94515.91735793981934 5653.6946351555707224
50000 -94508.116727375585469 5653.6946351555707224
51000 -94507.142645836662268 5653.6946351555707224
52000 -94522.79551754926797 5653.6946351555707224
53000 -94509.753077797053265 5653.6946351555707224
54000 -94519.367486419723718 5653.6946351555707224
55000 -94520.994817545215483 5653.6946351555707224
56000 -94521.946540679651662 5653.6946351555707224
57000 -94517.892674655711744 5653.6946351555707224
58000 -94531.882985291929799 5653.6946351555707224
59000 -94517.690379776380723 5653.6946351555707224
60000 -94524.719445522685419 5653.6946351555707224
61000 -94520.530168234399753 5653.6946351555707224
62000 -94507.283139498074888 5653.6946351555707224
63000 -94496.270152107768808 5653.6946351555707224
64000 -94508.23346327226318 5653.6946351555707224
65000 -94528.394332145966473 5653.6946351555707224
66000 -94531.859940717040445 5653.6946351555707224
67000 -94514.227036229771329 5653.6946351555707224
68000 -94498.581854128409759 5653.6946351555707224
69000 -94513.18497756155557 5653.6946351555707224
70000 -94520.910025370758376 5653.6946351555707224
71000 -94532.231554366095224 5653.6946351555707224
72000 -94508.582792355271522 5653.6946351555707224
73000 -94513.016492821363499 5653.6946351555707224
74000 -94510.28982700764027 5653.6946351555707224
75000 -94525.347278316272423 5653.6946351555707224
76000 -94514.061458716692869 5653.6946351555707224
77000 -94519.833210315642646 5653.6946351555707224
78000 -94522.258267687357147 5653.6946351555707224
79000 -94516.736778847378446 5653.6946351555707224
80000 -94511.840847356332233 5653.6946351555707224
